video_id,video_sha256,group,segment_id,scenario,frame_index,time_sec,gt_track_id,x1,y1,x2,y2,identity_certainty,visibility_note,annotation_note
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1185,41.66372688782991,4,708.0,246.0,799.0,328.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1185,41.66372688782991,5,802.0,236.0,872.0,353.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1185,41.66372688782991,6,927.0,362.0,1048.0,455.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1185,41.66372688782991,7,1012.0,116.0,1134.0,218.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1185,41.66372688782991,8,943.0,743.0,1032.0,827.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1186,41.69888615102639,1,68.0,497.0,220.0,608.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1186,41.69888615102639,2,371.0,463.0,482.0,560.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1186,41.69888615102639,3,589.0,344.0,683.0,453.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1186,41.69888615102639,4,697.0,237.0,806.0,323.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1186,41.69888615102639,5,790.0,241.0,861.0,323.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1186,41.69888615102639,6,932.0,355.0,1046.0,456.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1186,41.69888615102639,7,1018.0,120.0,1130.0,221.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1187,41.73404541422288,1,67.0,487.0,213.0,601.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1187,41.73404541422288,2,389.0,456.0,467.0,569.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1187,41.73404541422288,3,594.0,344.0,701.0,471.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1187,41.73404541422288,4,703.0,236.0,800.0,339.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1187,41.73404541422288,5,792.0,227.0,847.0,344.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1187,41.73404541422288,6,927.0,360.0,1036.0,469.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1187,41.73404541422288,7,1018.0,129.0,1121.0,212.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1187,41.73404541422288,8,966.0,724.0,1027.0,827.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1188,41.76920467741935,1,83.0,472.0,211.0,577.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1188,41.76920467741935,2,380.0,458.0,478.0,549.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1188,41.76920467741935,3,583.0,353.0,699.0,492.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1188,41.76920467741935,4,697.0,227.0,802.0,333.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1188,41.76920467741935,5,786.0,228.0,836.0,328.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1188,41.76920467741935,6,925.0,369.0,1041.0,460.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1188,41.76920467741935,7,1002.0,130.0,1134.0,225.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1188,41.76920467741935,8,952.0,734.0,1034.0,834.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1189,41.80436394061584,1,86.0,478.0,198.0,592.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1189,41.80436394061584,2,391.0,453.0,476.0,558.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1189,41.80436394061584,3,589.0,344.0,688.0,465.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1189,41.80436394061584,4,704.0,241.0,800.0,332.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1189,41.80436394061584,5,800.0,219.0,854.0,305.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1189,41.80436394061584,6,936.0,366.0,1046.0,458.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1189,41.80436394061584,7,1021.0,107.0,1112.0,216.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1189,41.80436394061584,8,963.0,734.0,1023.0,827.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1191,41.8746824670088,1,93.0,481.0,225.0,570.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1191,41.8746824670088,2,405.0,453.0,453.0,561.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1191,41.8746824670088,3,585.0,326.0,678.0,453.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1191,41.8746824670088,4,715.0,252.0,790.0,325.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1191,41.8746824670088,5,795.0,212.0,854.0,332.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1191,41.8746824670088,6,929.0,374.0,1052.0,463.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1191,41.8746824670088,7,1011.0,132.0,1134.0,218.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1191,41.8746824670088,8,968.0,732.0,1041.0,818.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1192,41.90984173020528,1,95.0,487.0,220.0,599.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1192,41.90984173020528,2,380.0,456.0,453.0,579.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1192,41.90984173020528,3,587.0,323.0,681.0,437.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1192,41.90984173020528,4,720.0,257.0,808.0,332.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1192,41.90984173020528,5,811.0,211.0,856.0,307.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1192,41.90984173020528,6,927.0,351.0,1052.0,476.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1192,41.90984173020528,7,1004.0,107.0,1126.0,228.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1192,41.90984173020528,8,957.0,715.0,1036.0,816.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1193,41.94500099340176,1,101.0,480.0,243.0,588.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1193,41.94500099340176,2,389.0,458.0,459.0,577.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1193,41.94500099340176,3,581.0,316.0,670.0,458.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1193,41.94500099340176,4,704.0,257.0,808.0,335.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1193,41.94500099340176,5,802.0,202.0,849.0,301.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1193,41.94500099340176,6,934.0,373.0,1027.0,471.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1193,41.94500099340176,7,1000.0,143.0,1116.0,216.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1193,41.94500099340176,8,966.0,734.0,1032.0,800.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1194,41.98016025659824,1,106.0,469.0,232.0,590.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1194,41.98016025659824,2,385.0,458.0,455.0,567.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1194,41.98016025659824,3,576.0,305.0,690.0,453.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1194,41.98016025659824,4,703.0,250.0,808.0,328.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1194,41.98016025659824,5,800.0,191.0,861.0,296.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1194,41.98016025659824,6,939.0,360.0,1032.0,460.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1194,41.98016025659824,7,1012.0,127.0,1116.0,214.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1194,41.98016025659824,8,961.0,718.0,1043.0,814.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1195,42.01531951979472,1,106.0,476.0,225.0,581.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1195,42.01531951979472,2,393.0,465.0,460.0,574.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1195,42.01531951979472,3,583.0,321.0,690.0,446.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1195,42.01531951979472,4,701.0,248.0,800.0,341.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1195,42.01531951979472,5,808.0,189.0,861.0,296.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1195,42.01531951979472,6,947.0,373.0,1034.0,460.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1195,42.01531951979472,7,1014.0,113.0,1116.0,225.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1195,42.01531951979472,8,961.0,720.0,1066.0,818.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1196,42.0504787829912,1,129.0,471.0,236.0,588.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1196,42.0504787829912,2,400.0,480.0,455.0,574.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1196,42.0504787829912,3,578.0,319.0,685.0,421.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1196,42.0504787829912,4,722.0,257.0,795.0,321.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1196,42.0504787829912,5,813.0,180.0,873.0,296.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1196,42.0504787829912,6,929.0,353.0,1034.0,467.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1196,42.0504787829912,7,1011.0,120.0,1119.0,227.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1196,42.0504787829912,8,977.0,702.0,1048.0,809.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1197,42.08563804618768,1,129.0,471.0,236.0,588.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1197,42.08563804618768,2,400.0,480.0,455.0,574.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1197,42.08563804618768,3,578.0,319.0,685.0,421.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1197,42.08563804618768,4,722.0,257.0,795.0,321.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1197,42.08563804618768,5,813.0,180.0,873.0,296.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1197,42.08563804618768,6,929.0,353.0,1034.0,467.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1197,42.08563804618768,7,1011.0,120.0,1119.0,227.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1197,42.08563804618768,8,977.0,702.0,1048.0,809.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1198,42.120797309384166,1,129.0,471.0,236.0,588.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1198,42.120797309384166,2,400.0,480.0,455.0,574.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1198,42.120797309384166,3,578.0,319.0,685.0,421.0,CERTAIN,,
V3_FEEDING,f123b08e6e9ef50e8d4873c4c3bf417083cd105af1a08696013af312cf8b7411,MULTI_FISH_FEEDING,F1_FEEDING_DENSE,FEEDING_DENSE,1198,42.120797309384166,4,722.0,257.0,795.0,321.0,CERTAIN,,
