video_id,segment_id,frame_index,time_sec,review_status,review_note
V4_BREEDING,S2_SHELTER_TRANSITION,994,34.67228347614884,REVIEWED,
V4_BREEDING,S2_SHELTER_TRANSITION,995,34.70716504906247,REVIEWED,
V4_BREEDING,S2_SHELTER_TRANSITION,996,34.7420466219761,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,243,10.451879315217392,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,244,10.494891164251207,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,245,10.537903013285025,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,246,10.58091486231884,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,247,10.623926711352658,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,248,10.666938560386471,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,249,10.70995040942029,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,250,10.752962258454106,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,251,10.795974107487924,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,252,10.83898595652174,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,253,10.881997805555557,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,254,10.925009654589372,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,255,10.968021503623188,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,256,11.011033352657003,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,257,11.05404520169082,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,258,11.097057050724638,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,259,11.140068899758454,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,260,11.183080748792271,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,261,11.226092597826089,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,262,11.269104446859904,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,263,11.31211629589372,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,264,11.355128144927535,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,265,11.398139993961353,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,266,11.441151842995168,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,267,11.484163692028986,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,268,11.5271755410628,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,269,11.57018739009662,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,270,11.613199239130434,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,271,11.656211088164252,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,272,11.699222937198067,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,273,11.742234786231885,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,274,11.7852466352657,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,275,11.828258484299518,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,276,11.871270333333332,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,277,11.91428218236715,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,278,11.957294031400966,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,279,12.000305880434782,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,280,12.0433177294686,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,281,12.086329578502417,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,282,12.129341427536232,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,283,12.172353276570048,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,284,12.215365125603864,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,285,12.25837697463768,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,286,12.301388823671498,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,287,12.344400672705314,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,288,12.387412521739131,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,289,12.430424370772949,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,290,12.473436219806764,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,291,12.51644806884058,REVIEWED,
V8_PAIR_T1,P1_PAIR_INTERACTION,292,12.559459917874396,REVIEWED,
V5_NORMAL,M2_CROSSING,303,10.638236634925285,REVIEWED,
V5_NORMAL,M2_CROSSING,304,10.673346326789725,REVIEWED,
V5_NORMAL,M2_CROSSING,305,10.708456018654164,REVIEWED,
V5_NORMAL,M2_CROSSING,306,10.743565710518604,REVIEWED,
V5_NORMAL,M2_CROSSING,307,10.778675402383046,REVIEWED,
V5_NORMAL,M2_CROSSING,308,10.813785094247486,REVIEWED,
V5_NORMAL,M2_CROSSING,309,10.848894786111924,REVIEWED,
V5_NORMAL,M2_CROSSING,310,10.884004477976363,REVIEWED,
V5_NORMAL,M2_CROSSING,311,10.919114169840803,REVIEWED,
V5_NORMAL,M2_CROSSING,312,10.954223861705245,REVIEWED,
V5_NORMAL,M2_CROSSING,313,10.989333553569685,REVIEWED,
V5_NORMAL,M2_CROSSING,314,11.024443245434124,REVIEWED,
V5_NORMAL,M2_CROSSING,315,11.059552937298564,REVIEWED,
V5_NORMAL,M2_CROSSING,316,11.094662629163004,REVIEWED,
V5_NORMAL,M2_CROSSING,317,11.129772321027444,REVIEWED,
V5_NORMAL,M2_CROSSING,318,11.164882012891884,REVIEWED,
V5_NORMAL,M2_CROSSING,319,11.199991704756323,REVIEWED,
V5_NORMAL,M2_CROSSING,320,11.235101396620763,REVIEWED,
V5_NORMAL,M2_CROSSING,321,11.270211088485205,REVIEWED,
V5_NORMAL,M2_CROSSING,322,11.305320780349644,REVIEWED,
V5_NORMAL,M2_CROSSING,323,11.340430472214084,REVIEWED,
V5_NORMAL,M2_CROSSING,324,11.375540164078522,REVIEWED,
V5_NORMAL,M2_CROSSING,325,11.410649855942962,REVIEWED,
V5_NORMAL,M2_CROSSING,326,11.445759547807402,REVIEWED,
V5_NORMAL,M2_CROSSING,327,11.480869239671843,REVIEWED,
V5_NORMAL,M2_CROSSING,328,11.515978931536283,REVIEWED,
V5_NORMAL,M2_CROSSING,329,11.551088623400725,REVIEWED,
V5_NORMAL,M2_CROSSING,330,11.586198315265165,REVIEWED,
V5_NORMAL,M2_CROSSING,331,11.621308007129604,REVIEWED,
V5_NORMAL,M2_CROSSING,332,11.656417698994042,REVIEWED,
V5_NORMAL,M2_CROSSING,333,11.691527390858482,REVIEWED,
V5_NORMAL,M2_CROSSING,334,11.726637082722922,REVIEWED,
V5_NORMAL,M2_CROSSING,335,11.761746774587362,REVIEWED,
V5_NORMAL,M2_CROSSING,336,11.796856466451802,REVIEWED,
V5_NORMAL,M2_CROSSING,337,11.83196615831624,REVIEWED,
V5_NORMAL,M2_CROSSING,338,11.86707585018068,REVIEWED,
V5_NORMAL,M2_CROSSING,339,11.90218554204512,REVIEWED,
V5_NORMAL,M2_CROSSING,340,11.93729523390956,REVIEWED,
V5_NORMAL,M2_CROSSING,341,11.972404925774,REVIEWED,
V5_NORMAL,M2_CROSSING,342,12.00751461763844,REVIEWED,
V5_NORMAL,M2_CROSSING,343,12.04262430950288,REVIEWED,
V5_NORMAL,M2_CROSSING,344,12.07773400136732,REVIEWED,
V5_NORMAL,M2_CROSSING,345,12.11284369323176,REVIEWED,
V5_NORMAL,M2_CROSSING,346,12.1479533850962,REVIEWED,
V5_NORMAL,M2_CROSSING,347,12.18306307696064,REVIEWED,
V5_NORMAL,M2_CROSSING,348,12.21817276882508,REVIEWED,
V5_NORMAL,M2_CROSSING,349,12.25328246068952,REVIEWED,
V5_NORMAL,M2_CROSSING,350,12.28839215255396,REVIEWED,
V5_NORMAL,M2_CROSSING,351,12.3235018444184,REVIEWED,
V5_NORMAL,M2_CROSSING,352,12.35861153628284,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1184,41.62856762463343,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1185,41.66372688782991,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1186,41.69888615102639,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1187,41.73404541422288,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1188,41.76920467741935,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1189,41.80436394061584,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1190,41.83952320381231,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1191,41.8746824670088,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1192,41.90984173020528,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1193,41.94500099340176,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1194,41.98016025659824,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1195,42.01531951979472,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1196,42.0504787829912,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1197,42.08563804618768,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1198,42.120797309384166,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1199,42.15595657258064,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1200,42.191115835777126,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1201,42.22627509897361,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1202,42.261434362170085,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1203,42.29659362536657,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1204,42.33175288856305,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1205,42.36691215175953,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1206,42.40207141495601,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1207,42.43723067815249,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1208,42.47238994134897,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1209,42.507549204545455,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1210,42.54270846774193,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1211,42.577867730938415,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1212,42.6130269941349,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1213,42.648186257331375,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1214,42.68334552052786,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1215,42.71850478372434,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1216,42.75366404692082,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1217,42.7888233101173,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1218,42.823982573313785,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1219,42.85914183651026,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1220,42.894301099706745,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1221,42.92946036290323,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1222,42.9646196260997,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1223,42.99977888929619,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1224,43.03493815249266,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1225,43.07009741568915,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1226,43.10525667888563,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1227,43.14041594208211,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1228,43.17557520527859,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1229,43.210734468475074,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1230,43.24589373167155,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1231,43.281052994868034,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1232,43.31621225806452,REVIEWED,
V3_FEEDING,F1_FEEDING_DENSE,1233,43.351371521260994,REVIEWED,
